Datetime,Tweet Id,Text,Username
2022-03-02 13:54:52+00:00,1499020415121104899,"['mbanking', 'bca', 'error', 'saat', 'org', 'butuh']",nctlovesmeh
2022-03-02 13:54:50+00:00,1499020408044998658,"['mbanking', 'bca', 'error', 'sih', 'blm', 'topup', 'spay']",donghyukei29
2022-03-02 13:54:48+00:00,1499020398738157568,"['lebay', 'mbanking', 'bca', 'error', 'sih', 'tp', 'kaga', 'pemberitahuan', 'pelihara', 'kek', 'gin', 'jd', 'nya', 'gw', 'ga', 'perlu', 'bayar', 'kos', 'makan', 'bah', 'hedon']",rigelstation
2022-03-02 13:54:44+00:00,1499020382111952897,"['mbanking', 'bca', 'error', 'wtf']",xiechanz
2022-03-02 13:54:18+00:00,1499020272279916545,"['mbankingbca', 'tumbang']",diam_bacot
2022-03-02 13:54:17+00:00,1499020271763988480,"['mbanking', 'bca', 'https']",aanitta1922
2022-03-02 13:54:10+00:00,1499020242747473921,"['parah', 'dah', 'woi', 'mbanking', 'bca', 'gua', 'ambil', 'duit', 'gaji']",pzcyhxo
2022-03-02 13:54:09+00:00,1499020235243806723,"['mbanking', 'bca', 'smpe', 'ya', 'msh', 'error']",sharsyaap
2022-03-02 13:54:06+00:00,1499020224523161607,"['mbanking', 'bca', 'error', 'bet', 'dah']",ferlineci
2022-03-02 13:53:59+00:00,1499020194345553921,"['cakeppp', 'deh', 'baik', 'mbanking', 'bca', 'tanggal', 'peak', 'gin', 'warga', 'cashless', 'panik']",babyp34ch
2022-03-02 13:53:48+00:00,1499020147985903621,"['kmrn', 'user', 'mbanking', 'bca', 'banggain', 'pas', 'mandiri', 'error', 'jadi', 'https']",inayahhilya
2022-03-02 13:53:48+00:00,1499020146970529793,"['mbanking', 'bca', 'nyepi', 'kaya', 'yaa']",Shelpiss
2022-03-02 13:53:45+00:00,1499020137063583749,"['mbanking', 'bca', 'mobile', 'bca', 'eror', 'ngapain', 'gak', 'checout', 'cekout']",suci230390
2022-03-02 13:53:43+00:00,1499020125521203201,"['lucu', 'mbanking', 'bca', 'ganggu']",handyipah
2022-03-02 13:53:36+00:00,1499020099545894913,"['mbanking', 'bca', 'onok', 'opo', 'iki', 'https']",traderandalan
2022-03-02 13:53:32+00:00,1499020082827399169,"['mbanking', 'bca', 'mobile', 'error', 'sebab', 'https']",Ayo_indocom
2022-03-02 13:53:26+00:00,1499020057367949314,"['nih', 'mbanking', 'bca', 'harap', 'saldo', 'nambah', 'wkwkwk', 'https']",bukanfitrop
2022-03-02 13:53:23+00:00,1499020043597672449,"['twitter', 'do', 'your', 'magic', 'jual', 'tanah', 'investasi', 'tanah', 'diajamin', 'untung', 'status', 'surat', 'ajb', 'luas', 'tanah', 'alamat', 'jl', 'munggur', 'indah', 'kampung', 'ciater', 'rawakalong', 'gunung', 'sindur', 'hubung', 'jualproperti', 'jualmurah', 'bogor', 'mbankingbca', 'kageyama', 'malam', 'https']",tanah_terjual
2022-03-02 13:53:12+00:00,1499019998747975683,"['mo', 'bayar', 'bayar', 'tagih', 'mbanking', 'bca', 'https']",taaaannnn8
2022-03-02 13:53:03+00:00,1499019960412413953,"['mbanking', 'bca', 'mobile', 'error', 'sebab', 'https']",ayobandungcom
2022-03-02 13:52:59+00:00,1499019942540169216,"['gimana', 'si', 'mbanking', 'bca', 'maintenance', 'jam', 'gin', 'wkwk', 'vendor', 'nms', 'nya', 'ketar', 'tir', 'ahahaha']",gbiyeI
2022-03-02 13:52:54+00:00,1499019923812540417,"['sedih', 'mbanking', 'bca', 'error', 'sedih', 'inget', 'kalo', 'saldo']",farhanbudiono
2022-03-02 13:52:48+00:00,1499019896478658560,"['mbanking', 'bca', 'mobile', 'error', 'sebab', 'https']",ayojakartacom
2022-03-02 13:52:42+00:00,1499019873208336384,"['ngabisin', 'saldo', 'eh', 'error', 'mbankingbca']",rahardi_ardi
2022-03-02 13:52:42+00:00,1499019872130711559,"['siang', 'mbankingbca', 'erorr', 'https']",Tanpana62421774
2022-03-02 13:52:12+00:00,1499019744812228619,"['boro', 'boro', 'mikirin', 'kirim', 'bantu', 'perang', 'rusia', 'ukraina', 'mbanking', 'mandiri', 'mbanking', 'bca', 'error', 'hidup', 'indonesia']",AkangEi
2022-03-02 13:51:51+00:00,1499019659386884101,"['buka', 'mbanking', 'bca', 'gt', 'gbs', 'lg', 'baik', 'gt', 'mikir', 'ud', 'trending', 'twtr', 'blm', 'y', 'wkwk', 'udh', 'trnyt']",somaykuwah
2022-03-02 13:51:51+00:00,1499019658393174021,"['gabisa', 'top', 'up', 'shopee', 'pay', 'krn', 'mbanking', 'bca']",ellennnnnn11
2022-03-02 13:51:47+00:00,1499019641762779140,"['mbanking', 'bca']",Lieur_Sirah
2022-03-02 13:51:45+00:00,1499019630966624257,"['jiaaaah', 'mbanking', 'bca', 'masuk', 'trending', 'twitter']",cyxthiaxvt
2022-03-02 13:51:40+00:00,1499019609755697155,"['mbanking', 'bca', 'lg', 'ganggu', 'yah']",sofiarizki__
2022-03-02 13:51:37+00:00,1499019597248626695,"['ieu', 'mbanking', 'bca', 'rek', 'nepi', 'iraha', 'ceunah', 'gais', 'errorna']",Baktiis_
2022-03-02 13:51:32+00:00,1499019578986602503,"['penasaran', 'mbanking', 'bca', 'lg', 'error', 'gin', 'brp', 'putar', 'uang', 'yg', 'hambat', 'ya', 'trs', 'masuk', 'rugi', 'bca', 'kah']",shatyaagung
2022-03-02 13:51:27+00:00,1499019557591130115,"['oo', 'pantesan', 'mbankingbca', 'lg', 'gkbisa', 'yaa', 'mo', 'checkout', 'lho']",ayiedwiii31
2022-03-02 13:51:13+00:00,1499019499940773891,"['halobca', 'bankbca', 'satpam', 'puji', 'admin', 'nya', 'nongol', 'klarifikasi', 'sistem', 'error', 'adminya', 'hang', 'mbankingbca']",Jonztam
2022-03-02 13:51:01+00:00,1499019446421442561,"['mbanking', 'bca', 'error', 'sampe', 'yowoo', 'mager', 'va', 'atm']",arrhmns
2022-03-02 13:50:58+00:00,1499019434266357762,"['sengaja', 'makan', 'taichan', 'karna', 'gak', 'megang', 'cash', 'tau', 'mbanking', 'bca']",ayushalimtsydh
2022-03-02 13:50:55+00:00,1499019424434569218,"['ya', 'ampun', 'nek', 'mbanking', 'bca', 'ne', 'tekan', 'sok', 'raiso', 'dinggo', 'ki', 'nyusahi', 'tenan']",ilzanitaa
2022-03-02 13:50:53+00:00,1499019412883398656,"['sangking', 'gak', 'saldo', 'ampek', 'tau', 'kalo', 'mbanking', 'bca', 'eror']",AZYRF16
2022-03-02 13:50:41+00:00,1499019363466170371,"['tibang', 'error', 'mbanking', 'bca', 'si', 'ribet', 'idup', 'lo', 'ga', 'ngerasain', 'pake', 'btn', 'bri']",edwin_paringga
2022-03-02 13:50:31+00:00,1499019323113095175,"['no', 'mbanking', 'bca', 'no', 'food']",ontaredvelvet
2022-03-02 13:50:23+00:00,1499019289269260288,"['buka', 'twitter', 'mbanking', 'bca', 'eror', 'bulak', 'minjem', 'wifi', 'ampe', 'tetring', 'yg', 'toko', 'ampe', 'tarik', 'tunai']",testoskop
2022-03-02 13:50:10+00:00,1499019234701357057,"['astagaa', 'mbanking', 'bca', 'transaksi', 'daritadi', 'gabisa']",adeliafaaa
2022-03-02 13:50:09+00:00,1499019231182000133,"['jir', 'mbanking', 'bca', 'selesai', 'kpn']",zhtira
2022-03-02 13:49:58+00:00,1499019184281645056,"['selebcuit', 'error', 'bang', 'mbanking', 'bca']",hakimsrg
2022-03-02 13:49:56+00:00,1499019174911553539,"['mbanking', 'bca', 'error', 'untung', 'nyimpen', 'duit', 'celengan', 'gajah']",riemard
2022-03-02 13:49:54+00:00,1499019166103511050,"['pie', 'jon', 'proyek', 'nila', 'milyaranku', 'ancam', 'gagal', 'goro', 'goro', 'mbanking', 'bca', 'error']",inug_aji
2022-03-02 13:49:43+00:00,1499019122830557186,"['waw', 'mbanking', 'bca', 'malam', 'sale', 'top', 'up', 'saldo', 'ecommerce', 'oke', 'suruh', 'irit', 'https']",Berliana_MF
2022-03-02 13:49:43+00:00,1499019122612776968,"['mbanking', 'bca', 'gabisa', 'gua', 'tf', 'isi', 'spay']",doyjwwu
2022-03-02 13:49:38+00:00,1499019098281312258,"['mbanking', 'bca', 'msh', 'error', 'ya']",byeolbichiee
2022-03-02 13:49:34+00:00,1499019082972024833,"['mbanking', 'bca', 'napasih', 'elaaahh', 'baik', 'sistem', 'jam', 'gin', 'udah', 'jam', 'jam', 'jgn', 'sampe', 'jam', 'aja']",hayisy
2022-03-02 13:49:32+00:00,1499019076253151238,"['mbanking', 'bca', 'sampe', 'kek', 'gin', 'oy']",scitradayani
2022-03-02 13:49:28+00:00,1499019056870952964,"['mbanking', 'bca', 'nie', 'pliz', 'yach', 'gx', 'bgt', 'error']",dumdhum
2022-03-02 13:49:09+00:00,1499018977841856512,"['mbanking', 'bca', 'error', 'pas', 'shopee', 'nyeseekk', 'sekali', 'bestiie']",nutellamanis
2022-03-02 13:49:08+00:00,1499018973073244160,"['pikir', 'mbanking', 'bca', 'bca', 'mobile', 'error', 'saldo', 'emank', 'g', 'pantes', 'g', 'transper']",KangKonter08
2022-03-02 13:49:03+00:00,1499018952865103874,"['ganti', 'mbanking', 'bca', 'yg', 'autis', 'mampus', 'gmn', 'dah']",chicpumpkin
2022-03-02 13:48:48+00:00,1499018889472086020,"['mbanking', 'bca', 'error', 'aing', 'rugi', 'utk', 'ngisi', 'sopipey', 'nca', 'rugi', 'aing', 'rugiii']",hafizhdwicahya
2022-03-02 13:48:45+00:00,1499018878135189505,"['cara', 'buang', 'ku', 'sad', 'sadboy', 'mbankingbca', 'bcamobile']",EndricoGunawan
2022-03-02 13:48:19+00:00,1499018767812411393,"['mbanking', 'bca', 'error', 'tp', 'dm', 'ga', 'error']",baysngan
2022-03-02 13:48:04+00:00,1499018705413746689,"['mbanking', 'bca', 'error', 'pas', 'gue', 'lg', 'gapunya', 'saldo', 'atm', 'pantesan', 'aja', 'gue', 'gatau', 'heu']",lemondusk
2022-03-02 13:47:56+00:00,1499018671410524161,"['mbanking', 'bca', 'error', 'sy', 'yg', 'cashless', 'gin', 'ketar', 'tir']",putskyourbae
2022-03-02 13:47:55+00:00,1499018669707661320,"['sumpah', 'mbanking', 'bca', 'plis', 'udh', 'brp', 'jam']",jaeminiepeach
2022-03-02 13:47:54+00:00,1499018664292483072,"['hasil', 'result', 'pasar', 'taiwan', 'tw', 'result', 'shio', 'kelinci', 'ucap', 'selamat', 'menang', 'togelmandiri', 'togeltaiwan', 'mbankingbca']",Togelmandiri1
2022-03-02 13:47:51+00:00,1499018649687904257,"['sumpah', 'mbanking', 'bca', 'sih']",nailaababil09
2022-03-02 13:47:45+00:00,1499018626409857032,"['go', 'go', 'it', 'mbanking', 'bca']",Greatestman18
2022-03-02 13:47:45+00:00,1499018626099453952,"['pantes', 'tdi', 'mgrb', 'buka', 'mbanking', 'bca', 'merah', 'mulu', 'liat', 'trending', 'gi', 'eror', 'trus', 'barusan', 'cek', 'pemberitahuan', 'gtu', 'awowkwowkkk']",pcwaygf_
2022-03-02 13:47:44+00:00,1499018622592700416,"['kira', 'bal', 'aja', 'mbanking', 'bca', 'error']",IsanSepty
2022-03-02 13:47:43+00:00,1499018618839142406,"['mbanking', 'bca', 'eror', 'ya']",KYUHAJEONGWOO
2022-03-02 13:47:25+00:00,1499018542368571401,"['untung', 'udah', 'topup', 'spay', 'siang', 'krn', 'feeling', 'ga', 'enak', 'bgt', 'bener', 'mbanking', 'bca', 'eror']",jaydenjjeong
2022-03-02 13:47:17+00:00,1499018508436262914,"['mbanking', 'bca', 'error', 'tuh', 'biar', 'gak', 'tf', 'shopeepay', 'ya', 'malem', 'jajan', 'maintenance', 'mulu', 'dah']",adorabmee
2022-03-02 13:47:06+00:00,1499018464216121348,"['untung', 'gk', 'saldo', 'mbanking', 'bca']",Greatestman18
2022-03-02 13:46:50+00:00,1499018396486156291,"['layan', 'bca', 'error', 'tipu', 'bca', 'mobile', 'mbanking', 'bca', 'bca', 'mobile', 'halobca', 'https', 'via']",berandakitacom
2022-03-02 13:46:38+00:00,1499018344820658186,"['orang', 'cashless', 'mbanking', 'repot', 'kendala', 'mbanking', 'bca', 'tolongggg', 'baik', 'min', 'halobca']",gksukakulitayam
2022-03-02 13:46:36+00:00,1499018338130796548,"['bayangin', 'mbanking', 'bca', 'error', 'saldo', 'nambah', 'milyarrr']",Theodorarimbii
2022-03-02 13:46:33+00:00,1499018324243783681,"['mbanking', 'bca', 'trending', 'gw', 'harap', 'bank', 'hancur', 'bankrut', 'anjing', 'sumpah', 'gw', 'sumpahin']",nasigrg12
2022-03-02 13:46:31+00:00,1499018315171123200,"['selamat', 'malam', 'putar', 'pasar', 'taiwan', 'shio', 'kelinci', 'selamat', 'menang', 'jackpot', 'totobet', 'togeltaiwan', 'mbankingbca']",Totobet15
2022-03-02 13:46:30+00:00,1499018312403267584,"['livin', 'by', 'mandiri', 'eror', 'gue', 'bangga', 'gue', 'pake', 'bca', 'gak', 'eror', 'eh', 'mbanking', 'bca', 'eror', 'dunia', 'dunia']",B_Santoso65
2022-03-02 13:46:27+00:00,1499018299174420481,"['mental', 'programmer', 'mbanking', 'bca', 'https']",fermendkis
2022-03-02 13:46:02+00:00,1499018195700629506,"['i', 'jd', 'mikir', 'team', 'yg', 'ngurus', 'mbanking', 'ga', 'bs', 'pulang', 'gaksi', 'wkwowko', 'i', 'yg', 'fo', 'aja', 'pulang', 'jam', 'mbankingbca']",gabbymayvin
2022-03-02 13:45:57+00:00,1499018171705339905,"['mbanking', 'bca', 'error', 'ih', 'besok', 'tanggal', 'kembar', 'isi', 'saldo']",hearthaec
2022-03-02 13:45:56+00:00,1499018170849726464,"['mbanking', 'bca', 'why', 'why', 'why', 'https']",DhaniHadi
2022-03-02 13:45:46+00:00,1499018127178633216,"['halobca', 'bankbca', 'bca', 'sore', 'akses', 'mbanking', 'bca', 'mybca', 'mbankingbca']",Jonztam
2022-03-02 13:45:41+00:00,1499018106794311682,"['mbanking', 'bca', 'siap', 'raya', 'nyepi']",musimhantu
2022-03-02 13:45:41+00:00,1499018105917677569,"['mbanking', 'bca', 'lg', 'mt']",wlanbit
2022-03-02 13:45:38+00:00,1499018094161043458,"['mbanking', 'bca', 'eror', 'ya']",0001bambi
2022-03-02 13:45:26+00:00,1499018044886384642,"['alhamdulilah', 'ga', 'mbanking', 'bca', 'error', 'https']",macumoon
2022-03-02 13:45:19+00:00,1499018013575884804,"['mbanking', 'bca', 'error', 'sampe', 'halo']",nvamjin
2022-03-02 13:45:04+00:00,1499017949579210752,"['mbanking', 'bca', 'error', 'ya', 'mati', 'lu', 'isi', 'saldo']",barbajaa
2022-03-02 13:45:01+00:00,1499017936643579906,"['mbanking', 'bca', 'knp', 'dahh']",kechowoodzan
2022-03-02 13:44:47+00:00,1499017878779367426,"['anjir', 'mbanking', 'bca', 'anjir', 'moga', 'lo', 'senin']",noneedsympathy
2022-03-02 13:44:43+00:00,1499017863226880001,"['i', 'walked', 'about', 'to', 'get', 'cash', 'with', 'the', 'cardless', 'feature', 'but', 'this', 'is', 'what', 'happened', 'mbankingbca', 'https']",loona4queendom
2022-03-02 13:44:24+00:00,1499017780896878595,"['mbanking', 'bca']",esteh_obeng
2022-03-02 13:44:21+00:00,1499017770159140867,"['mbanking', 'bca', 'error', 'jnck']",Theodorarimbii
2022-03-02 13:44:05+00:00,1499017704967393281,"['mbanking', 'bca', 'eror']",Dhy_AzharZM
2022-03-02 13:43:58+00:00,1499017672721584132,"['malem', 'genpiple', 'btw', 'mbanking', 'bca', 'eror', 'yaa', 'gak', 'sih', 'bca', 'mobile', 'gak', 'akses', 'gimana', 'nih', 'bankbca', 'kirim', 'duit', 'bayar', 'tagih', 'gabisa', 'genpico', 'bca']",Genpi_Co
2022-03-02 13:43:55+00:00,1499017663020150784,"['mbanking', 'bca', 'ganggu', 'jelas', 'bca', 'https']",Jatengpostcom
2022-03-02 13:43:53+00:00,1499017653008027652,"['untung', 'siang', 'sugar', 'daddy', 'udah', 'transfer', 'mbankingbca']",deeanaduck
2022-03-02 13:43:47+00:00,1499017628299382788,"['lihat', 'twit', 'mbanking', 'bca', 'livin', 'mandiri', 'do', 'put', 'all', 'your', 'eggs', 'in', 'one', 'basket', 'pagi', 'transaksi', 'pakai', 'jenius', 'malam', 'ngeh', 'bca', 'error']",reventhewriter
2022-03-02 13:43:47+00:00,1499017628295495684,"['mbanking', 'bca', 'bener', 'nya', 'lupaaa', 'lom', 'top', 'up', 'spayyy']",ergophIles
2022-03-02 13:43:18+00:00,1499017505712455685,"['duit', 'setor', 'udah', 'masuk', 'rekening', 'ku', 'via', 'mbanking', 'bca']",parasianmaruli
2022-03-02 13:43:16+00:00,1499017497688752128,"['mbanking', 'bca', 'error']",rellimiese
2022-03-02 13:43:11+00:00,1499017477485133826,"['mbanking', 'bca', 'neh', 'br', 'bs', 'error', 'nya', 'bgt']",Leo98327767
2022-03-02 13:43:09+00:00,1499017466374397958,"['mbanking', 'bca', 'nyepi', 'yak']",mayyayyu
2022-03-02 13:42:58+00:00,1499017423458279430,"['pls', 'banget', 'mbanking', 'bca', 'error', 'jajan']",Xilavest_AS
2022-03-02 13:42:56+00:00,1499017414918684681,"['mbanking', 'bca', 'error', 'depo', 'huuuhh', 'tbl', 'tbl']",muchroom98_
2022-03-02 13:42:56+00:00,1499017412590538755,"['mbanking', 'bca', 'nya', 'eror', 'preen']",infojktbarat
2022-03-02 13:42:46+00:00,1499017371075629057,"['habis', 'livin', 'mandiri', 'sg', 'eror', 'saiki', 'dadi', 'mbanking', 'bca', 'sg', 'eror', 'suekkk']",zzjyn
2022-03-02 13:42:45+00:00,1499017368781361160,"['mbanking', 'bca', 'butuh', 'maintenance']",rrevistaaa
2022-03-02 13:42:45+00:00,1499017366742601729,"['jajan', 'lupa', 'mbanking', 'bca', 'erorr']",kymarthurt
2022-03-02 13:42:44+00:00,1499017365442658305,"['udah', 'aja', 'kayak', 'gin', 'hhh', 'mbankingbca', 'https']",srtwtinee
2022-03-02 13:42:38+00:00,1499017339551256576,"['mbanking', 'bca', 'ntar', 'gue', 'tidur', 'trf']",cholatte_
2022-03-02 13:42:38+00:00,1499017338100011016,"['beli', 'fake', 'eyelash', 'tp', 'mbanking', 'bca', 'error', 'jd', 'yh', 'gabisa', 'transfer', 'jd', 'ak', 'hny', 'diam', 'tunjuk', 'allah', 'boros', 'https']",1312reine
2022-03-02 13:42:34+00:00,1499017323193434114,"['jokowi', 'hp', 'nya', 'mbanking', 'bca', 'ngga', 'yah', 'nabungnya', 'celengan', 'ayam']",PelatihBaru
2022-03-02 13:42:11+00:00,1499017223293206529,"['kartu', 'atm', 'blokir', 'mbankingbca', 'error']",Aditiya09131829
2022-03-02 13:41:59+00:00,1499017175733923843,"['mbanking', 'bca', 'bngst']",tiramissUbiscof
2022-03-02 13:41:49+00:00,1499017131652165633,"['klo', 'mandiri', 'livin', 'error', 'bodoh', 'g', 'duit', 'jg', 'tp', 'klo', 'mbanking', 'bca', 'yg', 'error', 'baruu', 'bingung', 'tumben', 'bgt', 'sih', 'bca']",Queen_plumery
2022-03-02 13:41:48+00:00,1499017129395638274,"['ape', 'mbanking', 'bca', 'error', 'gue', 'beli', 'tiket', 'betmen', 'etdah']",hyiadan
2022-03-02 13:41:45+00:00,1499017117290487811,"['mbanking', 'bca', 'napa', 'si', 'anj']",keypayy
2022-03-02 13:41:40+00:00,1499017094247055361,"['buka', 'twitter', 'ternyta', 'mbanking', 'bca', 'emang', 'eror', 'pantes', 'mo', 'top', 'up', 'close', 'mulu']",Fatimah_imoo
2022-03-02 13:41:38+00:00,1499017087628750850,"['mbanking', 'bca', 'bca', 'mobile', 'mybca', 'error', 'satpam', 'cuti']",r_mayndra
2022-03-02 13:41:33+00:00,1499017067013754880,"['sebab', 'mbanking', 'bca', 'bca', 'mobile', 'error', 'atas', 'russia', 'russiaukraine', 'https']",Raqsan_Jani
2022-03-02 13:41:30+00:00,1499017054107553795,"['mbanking', 'bca', 'please', 'top', 'up', 'ovo']",justletitFLO
2022-03-02 13:41:24+00:00,1499017029567008769,"['knpsih', 'mbanking', 'bca', 'pake', 'eror']",bungojeumpa_
2022-03-02 13:41:21+00:00,1499017017353183234,"['akibat', 'eror', 'ngantri', 'dri', 'jam', 'sampe', 'jam', 'malem', 'sue', 'bcamobile', 'mbankingbca', 'https']",imankoernia
2022-03-02 13:41:14+00:00,1499016987229712384,"['ga', 'bgt', 'deh', 'mbanking', 'bca']",cinderelsaaa_
2022-03-02 13:41:02+00:00,1499016934775349253,"['mbanking', 'bca', 'udh']",heesclouds
2022-03-02 13:40:58+00:00,1499016920569626630,"['mbanking', 'bca', 'lg', 'maintaining', 'buat', 'gagal', 'lancar', 'aksi', 'act', 'of', 'service']",ynswhyn
2022-03-02 13:40:56+00:00,1499016912361058307,"['gak', 'ikut', 'ngeluh', 'mbanking', 'bca', 'error', 'pake', 'nya', 'https']",adi_rossoneri
2022-03-02 13:40:53+00:00,1499016898343993346,"['mbanking', 'bca', 'untung', 'keinget', 'brimo']",kupattahuuu
2022-03-02 13:40:50+00:00,1499016886280802304,"['sen', 'mcd', 'eh', 'mbanking', 'bca', 'error']",sygshasha
2022-03-02 13:40:46+00:00,1499016867951755267,"['mbanking', 'bca', 'error', 'kudu', 'atm']",Haniel_Rivelino
2022-03-02 13:40:21+00:00,1499016764063027201,"['layan', 'bca', 'error', 'tipu', 'mbanking', 'bca', 'harto', 'bca', 'mobile', 'halobca', 'https', 'via']",berandakitacom
2022-03-02 13:40:18+00:00,1499016751111041025,"['banking', 'bca', 'mobile', 'mbanking', 'bca', 'https']",Mas_Immaamm
2022-03-02 13:40:18+00:00,1499016750696116224,"['pantes', 'gabisa', 'buka', 'mbanking', 'bca', 'mobile', 'https']",marsyadlart
2022-03-02 13:40:11+00:00,1499016722229370881,"['veliaberliana', 'sayang', 'kalah', 'mbanking', 'bca', 'nya', 'normal', 'normal', 'aja']",tidakkembali
2022-03-02 13:39:53+00:00,1499016647763689474,"['ga', 'panik', 'kalo', 'mbanking', 'bca', 'error', 'orang', 'saldo', 'kosong', 'hehe']",haloinitari
2022-03-02 13:39:51+00:00,1499016639471566848,"['top', 'up', 'shopeepay', 'mbanking', 'bca', 'eror', 'malem']",xyzazii
2022-03-02 13:39:44+00:00,1499016609897512961,"['biasa', 'ga', 'bawa', 'dompet', 'sekali', 'belanja', 'mbanking', 'bca', 'down']",biassoo
2022-03-02 13:39:44+00:00,1499016607372550148,"['layan', 'bca', 'error', 'tipu', 'mbanking', 'bca', 'harto', 'bca', 'mobile', 'https', 'via']",kilas24com
2022-03-02 13:39:29+00:00,1499016545606922241,"['suami', 'ken', 'beliin', 'istri', 'vitamin', 'amp', 'kurma', 'pas', 'udah', 'tinggal', 'checkout', 'eh', 'mbanking', 'bca', 'nya', 'eror', 'yaudah', 'sabar', 'ya', 'sabaaaarr']",retnolestarii
2022-03-02 13:39:25+00:00,1499016528498335749,"['moga', 'mbanking', 'bca', 'gak', 'error', 'tanggal', 'please', 'gue', 'gak', 'kartu', 'bayar']",caffeinelyfe
2022-03-02 13:39:24+00:00,1499016525050748931,"['tumben', 'banget', 'mbanking', 'bca', 'error', 'mager', 'masak', 'saldo', 'wallet', 'ojol', 'habis', 'alias', 'ora', 'iso', 'sedy']",trianasays
2022-03-02 13:39:16+00:00,1499016493107130370,"['halobca', 'tolong', 'sampe', 'maintenance', 'nya', 'mbanking', 'bca', 'error']",mutantthrones
2022-03-02 13:39:03+00:00,1499016437314162688,"['mbanking', 'bca', 'anjink', 'bururan', 'bener', 'gue', 'beli', 'tiket']",pradasprout
2022-03-02 13:39:03+00:00,1499016434910855168,"['mbanking', 'bca', 'butuh', 'healing', 'kali', 'yah', 'takut', 'kayak', 'yg', 'healing', 'eh', 'hilang']",Qichay1
2022-03-02 13:38:59+00:00,1499016419521941508,"['mbanking', 'bca', 'sampe', 'maintenance', 'nya', 'https']",KurniawatiLisa
2022-03-02 13:38:55+00:00,1499016404531814401,"['mbanking', 'bca', 'eror']",tinkbeI
2022-03-02 13:38:52+00:00,1499016388299866119,"['sedih', 'bgt', 'mbanking', 'bca', 'maintenance', 'trs', 'gimana', 'gue', 'top']",atherelies
2022-03-02 13:38:47+00:00,1499016370956431361,"['daya', 'mbanking', 'bca', 'buru', 'kek', 'maintenancenya', 'halobca']",Lenggoo
2022-03-02 13:38:44+00:00,1499016354963222537,"['mbanking', 'bca', 'trouble', 'ya']",prdarp
2022-03-02 13:38:36+00:00,1499016322688385029,"['mbanking', 'bca', 'error', 'pas']",urnamenr
2022-03-02 13:38:33+00:00,1499016312273600513,"['mbanking', 'bca', 'error', 'ya']",peachyz3nsbuys
2022-03-02 13:38:28+00:00,1499016290786168833,"['gimana', 'atuh', 'top', 'up', 'shopee', 'mbankingbca', 'https']",putri_ayaaaaaa
2022-03-02 13:38:20+00:00,1499016257894453249,"['sugar', 'daddy', 'please', 'i', 'must', 'gon', 'na', 'drop', 'some', 'money', 'ther', 'dropping', 'all', 'my', 'money', 'on', 'my', 'bank', 'and', 'redraw', 'it', 'from', 'there', 'cuz', 'idk', 'error', 'or', 'what', 'especially', 'for', 'mbanking', 'bca', 'mobile', 'lisa', 'money', 'guitar', 'jackassforever', 'https']",name50ntbeblank
2022-03-02 13:38:17+00:00,1499016243428601856,"['akar', 'yg', 'cabang', 'yg', 'beda', 'yg', 'buah', 'manis', 'yg', 'asem', 'mbanking', 'bca', 'mobile', 'harto', 'tolakpenundaanpemilu', 'https']",1febri
2022-03-02 13:38:15+00:00,1499016236298293254,"['mbanking', 'bca', 'erorr', 'aja', 'bayar', 'https']",kikeee_kikuk
2022-03-02 13:38:12+00:00,1499016222876180485,"['mbanking', 'bca', 'butut']",janskiiietrash
2022-03-02 13:38:01+00:00,1499016176432660482,"['mbanking', 'bca', 'gusti']",Anggianggriyan
2022-03-02 13:37:56+00:00,1499016155465355266,"['mbanking', 'bca', 'loyalist', 'be', 'like', 'https']",indrapradana
2022-03-02 13:37:55+00:00,1499016151292342273,"['gak', 'jajan', 'karna', 'hemat', 'gak', 'jajan', 'karna', 'mbanking', 'bca', 'eror']",cilderim
2022-03-02 13:37:41+00:00,1499016092832120833,"['sianjir', 'mbanking', 'bca', 'down', 'gapegang', 'cash']",Rhermaaw
2022-03-02 13:37:38+00:00,1499016081616244739,"['mbanking', 'bca', 'error', 'gak', 'makan']",digillaga
2022-03-02 13:37:27+00:00,1499016035806347268,"['yah', 'mbankingbca', 'eror', 'yaa', 'sampe', 'aja', 'td', 'ga', 'https']",putiichoco
2022-03-02 13:37:19+00:00,1499016002046099460,"['mbanking', 'bca', 'error', 'aja', 'gaada']",civannessa
2022-03-02 13:37:07+00:00,1499015950892670977,"['mbanking', 'bca', 'eror', 'dah', 'shopefud', 'diskon', 'gajadi']",eskrimstroberiy
2022-03-02 13:37:02+00:00,1499015929057153028,"['gila', 'kali', 'mbanking', 'bca', 'error']",kikioo
2022-03-02 13:36:58+00:00,1499015912921640966,"['beli', 'minyak', 'goreng', 'bayar', 'pake', 'mbanking', 'bca', 'gabisa', 'aaaaaaaa', 'tau', 'kalo', 'lg', 'https']",3rraacchhaa
2022-03-02 13:36:57+00:00,1499015908865765376,"['bbuingskz', 'mbanking', 'bca']",gyupiter406_
2022-03-02 13:36:51+00:00,1499015884324864002,"['mbanking', 'bca', 'udahan', 'eror', 'nyaaaa']",rinayahs
